ODARU,55.095833,12.761389
OKAGA,54.916667,13.763611
POKEN,54.819583,14.56425
SALLO,54.916667,13.386195
TELMO,55.054611,14.116278
UNGAV,54.916667,13.994722
GIX020038,51.557333,6.392167
INGAP,48.866111,11.518333
CLM132101,47.746489,4.89992
CLM139101,47.609153,4.712886
ABARI,47.416389,6.9425
ADOGA,48.018953,7.449167
AKELU,49.366945,6.463889
AKITO,47.213333,6.64875
AKONO,47.715639,4.5895
ALARO,47.496422,4.748972
ALTIK,47.649639,7.130639
ANDLO,48.395972,7.383222
ARDEN,49.861945,4.857778
ARNOT,47.402222,6.92
ARPUS,47.6725,6.665833
ARSIL,48.56,4.061667
ATNUL,48.584722,6.699722
BAKIX,48.337,7.052889
BALMU,47.846667,4.639722
BAMEV,47.835278,7.385
BEGAR,47.908334,7.583333
BERUG,48.621389,6.931889
BOLLY,48.091944,4.151111
BUBLI,48.771667,4.15
CACHI,47.066667,4.106667
CLM126052,48.355575,4.090564
CLR,47.929445,7.4
DANAR,48.067778,6.053611
DELOM,50.314722,4.089722
DERAK,47.296389,5.465278
DETUN,47.071389,4.647778
DIBEX,47.890278,6.046111
DIBOT,48.611056,7.195778
DIKOL,49.1375,4.049167
DILAB,48.045,5.804167
DIVED,49.218889,6.713333
DJL313030,47.620278,4.556389
DJL322032,47.683889,4.626667
DJL331033,47.758889,4.71
DOBEG,48.602556,7.401333
DOLAX,49.156111,7.101944
DOSSE,48.644445,7.484445
EDOPI,47.925,6.568889
ELVET,49.123611,7.152778
EPAGO,48.799445,4.960556
EPIKO,48.231444,6.686917
ERADI,49.167778,6.776389
ERTIP,48.134444,4.406667
ETINO,48.8875,5.056111
FAMEN,49.975,4.566667
FF101,49.671111,4.458333
FF301,48.3475,4.083611
FF302,47.736945,4.912778
FF304,47.604722,4.717222
FF305,47.404167,4.601945
FF306,47.459445,4.174167
MMD054016,49.546945,5.452778
MMD071029,49.543056,5.824167
GELTA,48.504722,4.022222
GILIR,47.063333,6.239167
GIPEG,48.741945,4.898334
GITAN,49.376945,4.034722
GIVOR,48.658611,6.391389
GIVRI,47.291945,5.342222
GORET,47.952222,4.031389
GOTED,47.525,5.456945
GTQ335027,49.397061,6.442111
GTQ129014,48.83717,6.987942
HR116012,47.469722,6.994445
HR104028,47.437778,7.403611
IBERA,49.508333,6.275
INSOG,48.0575,6.682778
IPLAN,48.396111,4.025833
IXILU,47.740278,6.041389
JARNY,49.193333,6.1
KASON,47.558333,4.77
KENAP,49.958611,4.093889
KUBOM,47.436111,6.945834
KUDIN,49.693056,5.262778
KUPOL,47.620556,4.556111
KUTAN,47.8075,4.256389
LANVI,48.311667,5.797222
LASAT,48.158889,6.684167
LASIV,48.900834,4.226944
LIPNI,49.53,5.845834
LOPSU,48.340333,7.291139
LUTAX,49.549445,5.816111
LUVAL,48.293889,5.153611
MANAG,48.103056,5.165833
MEDIM,47.3875,6.531667
MEDOX,49.333611,5.096944
MELKO,48.278056,4.673611
MET,49.066944,6.129444
MIRGU,48.01925,6.678833
MONCE,48.7,6.435
MOPIL,50.147778,4.107778
MOROK,47.396667,6.655556
MOTUK,47.865,5.820278
NANCY,48.8175,6.083889
NANOP,48.261944,4.239444
NATLI,47.491945,7.507222
NEBAX,48.456945,6.194444
NIDIR,48.40375,7.190083
NILEM,50.296667,4.118889
NIPOR,49.116111,4.009444
NITEP,49.411667,4.22
OBAKI,48.365833,6.430556
OBORN,48.461945,7.201667
OBURO,47.651667,4.264722
OKIPO,47.910556,5.868889
PELOK,47.344445,6.59
PENDU,47.348889,6.032778
PEVIT,47.697778,7.1925
PHALO,48.777778,7.095278
PILON,48.001944,5.691945
POGOL,48.399167,6.693333
RANUX,49.138889,4.361667
RAPOR,49.591389,5.213056
REFEL,47.58,7.011389
REKLA,47.535556,5.850834
REM,49.309722,4.041111
RENSA,49.533056,4.885556
RESPO,47.832806,5.608
RIGVI,48.1325,7.503611
RLP292012,47.985278,4.962222
RLP319012,48.061111,5.0475
RLP261017,47.866111,4.828889
ROBIR,47.523056,6.0375
ROKRO,49.881667,4.291111
ROTSI,48.276667,4.634167
RSL01,49.65,4.8
RSL03,48.083333,5.8
RSL04,47.866667,4.816667
RSL06,47.335,5.530556
RSL07,47.083333,6.783333
RSL10,49.95,4.083333
SOBLI,47.499445,6.379445
SOMDA,48.337778,4.244444
SOMTU,49.596389,4.3575
SONUR,49.437222,4.3575
SORAL,49.113889,6.437778
SOREM,48.471111,7.018889
SOSIX,48.690278,4.842778
SOTUS,49.38,4.050278
SOVOM,49.518889,4.806667
SUIPE,49.253333,4.265
SUTAL,49.466667,6.391667
TINIL,47.588889,5.098611
TIRSO,47.806111,6.670833
TOLVU,49.625278,5.371667
TORPA,47.479445,6.658611
TUNOR,47.883334,4.141111
TUPOV,47.7575,7.236944
VAKOS,49.569639,4.002861
VAKPA,48.188056,6.685
VALEK,49.514445,5.781111
VATRI,48.793333,4.058333
VAVOT,49.486945,5.566667
VEDUS,49.594722,4.781389
XERAM,49.596667,4.067222
ABRAX,49.697703,15.894884
ABUDO,48.996528,14.240089
AGNAV,49.567917,12.614503
ANEXO,49.86265,15.066628
ARMOV,50.180767,13.2807
ARTUP,50.685236,14.905103
ARVEG,49.998992,14.683958
ASTEL,50.86445,14.860456
BADUG,49.966647,12.741803
BAGRU,50.431839,14.337092
BALTU,50.089461,13.326522
BAVIN,49.945034,14.728264
BAVRI,49.015675,13.512797
BEDLO,50.1859,15.316
BEKTO,49.965822,12.712045
BEKVI,50.073356,14.722358
BODAL,49.464108,15.782703
BUDEX,48.948328,14.336028
BULEK,50.413239,15.065306
DEKOV,50.897353,14.216386
DIKVA,50.210128,13.427856
DIXEP,49.885045,15.616011
DOBEN,49.773339,13.561542
DOBIL,50.038689,15.937392
DOKEL,50.627611,14.822389
DOMAL,49.094556,13.428647
DONAD,50.080814,13
DOPOV,50.080814,13.125111
EKMES,49.97807,13.495311
EKROT,50.062778,14.886945
ELMEK,49.9039,14.029875
ELPON,49.925011,14.617303
ENITA,49.702136,12.473886
ERASU,50.268753,14.478142
ERUSO,50.185853,15.271108
ESINU,50.228917,13.687233
ETVIS,49.653828,12.817447
GAVLI,50.506167,13.138242
GOLIN,50.059314,14.984964
GOLOP,50.585761,14.495731
GOPSI,50.566306,13.569061
GOSEK,49.617014,14.101172
GUDON,50.909722,14.856667
IPRUX,49.495378,13.223319
KENOK,49.857225,14.759445
KOMUR,50.56235,14.581639
KONAR,50.445139,13.065578
KOPIT,50.188208,15.157953
KUTEK,49.880125,14.882686
LAGAR,50.795275,15.367089
LALUK,50.804408,13.880214
LEMBI,50.550795,14.881281
LETNA,50.092025,14.422178
LOKVU,48.874717,15.834997
LOMKI,49.909336,13.241222
LUPEV,49.009728,14.560008
MAREM,50.715467,13.628831
MEDOV,49.84645,13.38992
NASKI,50.260661,14.135517
NAVEK,50.287092,12.964581
NELPA,49.281406,14.95617
NEPOV,49.624667,14.080958
NEPUX,49.538178,13.609839
NIMUL,50.193914,14.975
NIRGO,49.330945,13.132219
ODLIV,50.670386,14.464558
ODOMO,49.937284,12.344
ODPAL,50.517131,13.774389
OMELO,50.837914,14.000758
OSNEK,49.513195,15.638006
PEMEL,49.570333,13.344825
PEMUR,50.054669,15.538236
PIMEK,49.68492,15.747786
PIVES,49.921245,15.146594
PR104,50.431342,14.552611
PR511,49.900645,13.48205
PR512,50.077231,13.840125
PR513,50.182828,14.189733
PR516,50.375475,14.529125
PR517,50.293461,14.252483
PR518,50.217994,14.307286
PR522,49.815889,14.843386
PR582,49.744683,14.268486
PR619,50.144011,14.367253
PR816,50.351561,13.981634
PR817,49.968334,13.980834
PR818,50.374622,14.171006
PR819,50.431995,14.654433
PR854,49.95622,14.138561
PR855,49.907275,13.882995
PR856,50.126239,14.65892
PR858,50.33712,14.507617
PR860,49.955775,14.558722
PR861,50.178214,14.8163
PR901,49.862247,14.190386
PR902,49.930075,14.399392
PR903,49.731895,14.801433
PR904,49.79795,14.879667
PR914,50.139528,14.395506
PR950,49.847231,14.877053
PR951,50.013272,14.654689
PR952,50.112028,14.452214
PR953,49.979086,14.296597
PR954,50.098889,14.048386
PR956,50.001422,13.808506
PR957,50.370425,14.447295
PR958,50.207253,14.255428
RAPET,50.190489,12.338639
RASAN,51.013753,15.094667
RASIM,50.119431,14.665589
RATIS,49.869445,14.175278
RAVKU,50.766814,14.428853
RISUK,50.236392,14.768114
RODUX,50.942717,14.617183
ROKEM,49.525289,13.694745
RUDAP,49.241258,13.265586
SOPGA,50.177008,12.718786
SOTUM,49.51147,14.268847
SUKAV,49.679286,15.569581
SULOV,50.295628,14.568292
SUPIL,50.373247,12.813511
TABEM,49.243314,15.221472
TEPNO,50.069461,12.550756
TESNU,50.162736,13.668828
TIPRU,49.841603,14.788028
TIVAP,48.729097,14.393953
TIVDA,49.435983,12.656547
TOMTI,50.953056,15.293333
TUMKA,49.407895,15.947267
UPEGU,49.034914,14.476483
UTORO,50.276642,14.551158
VARIK,50.291111,12.381111
VEMUT,49.810745,12.461247
VENOX,50.554986,14.133992
VESUB,49.419258,12.997417
VEXIL,50.392308,12.633511
ABRUK,47.383131,15.006631
ABTAN,47.113611,14.495556
ADILO,47.345814,10.947653
ADLET,48.5676,14.299283
ALILA,47.216447,11.553664
ALMER,48.018503,14.332181
AMADI,48.091317,12.913792
ARASA,48.050225,14.202364
ARTUS,47.497592,12.270267
ASKOD,47.385558,15.871295
BAGSI,48.057819,14.289717
BARUG,47.896825,15.355536
BERAS,47.359367,11.769575
BILDU,47.170444,10.661781
BIRGI,47.347778,11.923889
BUMUK,47.402292,13.50657
DEGAB,48.705683,13.931495
DENED,47.269581,11.086914
DENUX,48.070369,15.880661
DITIS,48.898022,15.116361
DORAP,47.472736,9.600972
ELMEM,47.285633,10.570739
EPOLA,47.496645,14.887664
ERANI,47.733858,12.953034
ERKIR,47.537778,12.008889
GAMLI,47.906667,14.778889
GAMSA,47.408453,9.651911
GAPTO,47.468583,10.759431
GIMBO,48.725364,14.775831
GOGEM,47.018275,11.52635
IBKET,47.390778,15.649897
IMVOB,47.51567,15.586006
INGID,47.268536,13.685186
INLOX,47.197764,14.755945
INTEG,47.150556,9.935834
KOGEX,47.113247,15.287058
KOVEL,48.700903,15.597083
KUMOM,47.557808,12.371708
KUSAM,47.137222,10.281945
LADAG,48.588981,15.041106
LANUX,48.888106,15.615789
LEOBE,47.363689,15.026964
LIKDA,47.016917,11.750842
LIMRA,47.910981,14.447783
LIZUM,47.115069,11.756036
LUGIM,48.185619,15.109022
MASUR,48.520097,15.439292
MATIG,48.058592,13.541495
MILGO,47.301711,15.09165
MIMVI,47.1917,11.76027
MOGTI,47.388981,10.716836
MORED,47.876353,13.015456
MOTIX,48.3185,14.585645
NANIT,47.39302,12.346436
NEMAL,47.918056,13.498333
NIGEB,47.089139,11.076875
NORIN,47.386603,11.402297
NORTO,47.266356,11.251822
NUBRA,47.74307,13.937914
OBEDI,47.327897,13.329747
OGBAP,48.043986,15.65397
OGRUB,47.915811,13.930034
OLPIX,47.017342,11.690311
ORVUR,48.182003,15.183564
OSNAS,48.315058,14.660395
OSPEN,47.485292,15.52742
OTRES,47.023469,10.74237
PABSA,48.52827,13.738139
PEREX,47.639528,13.243758
PISAM,48.892914,15.387128
PUBEG,47.511245,15.661995
RASTA,47.495428,13.381367
ROPAG,47.213622,15.799367
SIMBA,48.230153,13.015817
SITNI,48.054228,14.834614
TAGAS,48.043986,15.653972
TEDRA,47.062872,13.783714
TEMTA,48.5075,15.663611
TIRUL,47.057175,10.528708
TISIS,47.004578,13.576275
TOBSO,47.016117,11.857597
TUKDI,47.01135,15.715367
TUNUM,47.254125,11.507592
UMBIL,47.35332,15.60117
UMSUM,48.700903,15.597081
UMVEG,47.211619,11.896572
UNGUT,48.844697,15.653289
VALIK,48.155836,15.914522
VAROB,47.626286,12.538625
VATAL,47.188561,12.607997
VATET,47.600953,14.033119
VAXIS,47.099725,13.630803
VELOM,48.2211,13.499408
VENEN,48.566553,14.541345
XANUT,47.116269,15.911881
XEBIX,47.400011,10.479875
AGERI,47.117139,8.605028
AKABI,47.716945,9.233333
ALBIX,47.249833,8.564556
AMIKI,47.573889,9.0375
AMRIS,47.504778,9.384778
ARGAX,47.05,9.298056
ARTAG,47.164575,8.513972
ARVAN,47.231389,7.728056
BADEP,47.027222,7.424445
BALIR,47.308306,7.281528
BARIG,47.268611,8.561111
BASUD,47.37175,7.624583
BENOT,47.057694,7.172806
BERSU,47.135528,7.941306
BIRKI,47.012944,7.376333
BODAN,47.5875,9.451389
DEGES,47.4125,9.201944
DEKAM,47.240056,7.112639
DITON,47.302222,8.333333
DOPIL,47.07,8.016667
EKTUM,47.368889,8.024444
ELMUR,47.156778,8.907611
ENONO,47.598056,8.534167
ERMUS,47.232222,8.244722
GERSA,47.039375,8.532114
GIPOL,47.505278,8.040833
GRE077007,47.207739,7.575397
HOC280010,47.491111,7.428889
KESEX,47.234722,8.716667
KOLUL,47.467222,8.822778
KUDIS,47.441111,8.966945
LAGOS,47.541111,9.531389
LAMAX,47.620556,8.903889
LASUN,47.414031,7.537428
LEPLA,47.343361,7.366111
LUMEL,47.407222,7.153889
LUTIX,47.165,7.370556
MANEG,47.204167,8.722222
MATIV,47.593056,9.192222
MD503,47.321128,9.001058
MD505,47.241822,8.963645
MEBOX,47.086222,7.609306
MOMOL,47.461667,8.671111
MOSIT,47.069083,8.743806
NEMAG,47.248056,7.835
NOLKA,47.148056,8.126111
OBEDU,47.258056,8.255
OLBEN,47.304445,7.629445
OLBOX,47.15,9.35
OLNAV,47.133333,9.233333
OMIDO,47.249444,8.450833
OSKUP,47.168611,7.609167
RAMOK,47.022278,7.684167
RIPUS,47.260278,8.5
RISLI,47.453056,8.5075
ROLSA,47.289722,8.889167
ROMGA,47.490556,9.403611
RONIX,47.227994,8.458978
ROTOS,47.189889,7.725167
SITOR,47.510195,9.33625
SUBEX,47.335278,8.9125
SUREP,47.165278,8.010833
TADOB,47.183056,8.089722
URIGI,47.058889,8.413611
URNAS,47.002333,8.638278
VEBIT,47.268611,8.005833
WIL113012,47.096944,8.178611
XAMEX,47.1,9.533333
ZC700,47.187381,8.523142
ZH503,47.575,8.709722
ZH504,47.456389,8.896945
ZH506,47.507222,8.780833
ZH525,47.4401,9.011075
ZH553,47.422222,8.356111
ZH555,47.346889,8.261267
ZH556,47.338333,8.384722
ZH625,47.331945,8.700833
ZH626,47.271944,8.711389
ZH676,47.461111,8.504445
ZH677,47.577222,7.736945
ZR675,47.433889,9.180833
ZR695,47.518306,9.263472
ANT115003,51.169411,4.544628
IAD110007,51.154208,4.620742
ANT284007,51.216528,4.305408
ANT115006,51.148169,4.616508
NIK079007,51.186886,4.364197
NIK079009,51.191906,4.405911
NIK086018,51.184833,4.657058
ANT087006,51.195592,4.631331
ANT092006,51.186878,4.631422
ANT095006,51.181658,4.630897
ANT100006,51.173022,4.629058
BUN308012,51.244111,4.585722
IAD110005,51.162778,4.583611
ANT284006,51.213611,4.323333
ANT115005,51.158889,4.580556
ANT284002,51.196506,4.43402
ANT115001,51.184136,4.494189
BBE075030,50.883636,5.531358
BE400,50.775,4.964334
BE401,50.839667,5.047
BE402,50.894167,4.940667
BE403,50.829334,4.858167
BE404,50.773333,4.786833
BE405,50.701167,4.695333
BE406,50.649,4.7975
BE407,50.892167,4.944667
BE408,50.818667,4.851167
BE409,50.763333,4.780667
BE410,50.699167,4.6995
BBE035008,50.865897,4.889447
BBE039001,50.770661,4.783395
BBE039003,50.796525,4.816472
BBE039005,50.822378,4.849589
BBE040001,50.769611,4.785611
BBE047002,50.779,4.806667
BBE047006,50.824928,4.884072
BBE067002,50.769167,4.8165
BBE067008,50.808739,4.962225
BBE075013,50.812408,5.098697
BBE075022,50.850317,5.327589
BBE130006,50.692589,4.889203
BBE130009,50.660406,4.949314
BBE130012,50.628195,5.009342
BBE143017,50.529539,5.033964
BBE188008,50.625022,4.738956
BBE188018,50.460208,4.701964
BBL190012,50.973847,5.411147
BBE191002,50.723667,4.757833
BBE191008,50.626111,4.728783
BBE211002,50.728,4.740833
BBE211006,50.671208,4.687775
BBE219001,50.744906,4.750525
BBE219003,50.719017,4.717533
BBE220001,50.744106,4.75187
BBE223008,50.659364,4.625833
BBE223005,50.695947,4.679353
BBE035005,50.825022,4.844114
BBE223002,50.738592,4.741895
BBE035002,50.777314,4.791325
VKL185033,51.109067,5.615758
VKL185038,51.026275,5.602125
BBL054004,51.2097,5.551858
BBL221001,51.155436,5.445475
BL400,51.281833,5.490667
BL404,51.1755,5.483333
BL405,51.1445,5.4245
BL406,51.204667,5.344167
BL410,51.114,5.664
BL500,51.200333,5.287
BL501,51.144333,5.182
BL502,51.069333,5.282333
BL503,51.107833,5.355167
BL504,51.1615,5.456833
BL505,51.202,5.534
BL506,51.262833,5.452667
BL510,51.032333,5.212833
IBBL050008,51.242603,5.611964
BBL054007,51.238992,5.616275
BBL051012,51.295725,5.714111
BBL054012,51.287728,5.723822
BBL059001,51.181706,5.495492
BBL072006,51.201361,5.617297
BBL072012,51.231933,5.768706
BBL075006,51.196344,5.619645
BBL075012,51.221892,5.77337
BBL100006,51.153144,5.6225
BBL229006,51.101719,5.340375
BBL229009,51.072161,5.286611
IBBL230001,51.157633,5.449428
BBL234001,51.160806,5.444675
BBL242009,51.100067,5.255989
BBL282009,51.201511,5.232822
BBL295010,51.2407,5.225736
BBL295020,51.310311,4.98465
DER23,51.159458,5.453289
ELRIB,50.9035,5.6195
IBBL050007,51.229842,5.587483
BBL054006,51.227281,5.590497
BBL054001,51.180375,5.48752
BL401,51.345167,5.611
BL402,51.283833,5.69
BL403,51.2305,5.588167
BL411,51.233167,5.801
BUB251005,50.875106,4.419306
BUB261006,50.885109,4.382511
ADIXO,50.581389,5.038889
AFI139053,50.253881,5.058536
BR009,50.779333,4.281361
BR010,50.799917,4.649389
BR011,50.776278,4.767833
BR012,50.778361,4.602028
BR013,50.700083,4.708028
BR014,50.721,4.383583
BR015,50.924195,4.34075
BR016,50.952084,4.322667
BR017,51.035778,4.189694
BR018,50.97325,4.328833
BR045,50.879972,4.362139
BR202,51.262306,4.257444
BR203,51.246694,4.304333
BR204,50.711139,5.463833
BR205,50.757667,5.51075
BUB261014,50.862111,4.177833
BUB251013,50.828334,4.216694
BUB071010,50.959889,4.791528
BUB071013,50.976556,4.865445
IBX194012,50.71475,4.421472
IBM014013,51.101806,4.579472
IBR065013,50.986195,4.759333
IBL070013,50.960389,4.791222
IBL070016,50.977195,4.865084
NIK043009,51.270814,4.341347
CIV044022,50.838972,4.231033
HUL045003,50.785042,4.697839
BUB071008,50.949111,4.743806
FLO117016,50.757692,5.510647
FLO129016,50.711147,5.463728
ANT140024,50.882959,4.879545
AFI157009,50.76982,4.231208
AFI166012,50.715525,4.214381
BUB200012,50.714914,4.424797
HUL225002,50.725547,4.604031
HUL225005,50.695081,4.556128
HUL225008,50.655595,4.499231
BUB257018,50.834011,4.077
HUL269006,50.747378,4.467228
HUL269007,50.74722,4.454472
HUL269010,50.746125,4.370506
BUB272012,50.908878,4.222297
BUB274007,50.909981,4.362086
BUB279010,50.927253,4.28642
BUB281007,50.922153,4.356439
HUL350003,50.798628,4.627981
HUL355003,50.799197,4.634797
HUL355006,50.84895,4.627914
HUL360006,50.849445,4.641667
BUB261009,50.877,4.309945
BUB250008,50.856889,4.340195
BUB070005,50.931695,4.666917
BUB071008,50.949111,4.743806
IBX194007,50.796861,4.454695
IBM014010,51.053444,4.559583
IBR245008,50.951806,4.639278
IBL070007,50.931195,4.663472
IBL070011,50.948306,4.738278
FLO274034,50.912253,4.254406
MAKOB,50.623889,4.430278
BUB261004,50.88975,4.423972
BUB250003,50.888167,4.476195
IBM014002,50.916556,4.5035
MM RW25R,50.915584,4.514611
NIK149045,50.533014,4.818861
OM RW25R,50.938695,4.592472
RWL07,50.900028,4.459528
RWR25,50.911528,4.499361
GSY062003,50.475011,4.503578
CI001,50.395778,4.229694
CI002,50.480528,4.169556
CI003,50.639611,4.307639
CI004,50.722611,4.593861
CI005,50.745389,4.673056
CI006,50.323556,4.324667
CI007,50.457167,5.220639
CI009,50.403917,4.257917
CI011,50.661861,4.900389
CI101,50.67225,4.884
CI102,50.703972,4.948972
CI103,50.667195,4.873695
CI105,50.525278,4.58525
IGC065011,50.528242,4.689325
IGC065012,50.535092,4.713133
GSY065025,50.62827,5.034472
IGC065009,50.515917,4.646528
GSY255006,50.427778,4.289445
GSY062009,50.521945,4.6425
GSY255001,50.449603,4.4162
GSY062002,50.471881,4.494367
USODU,50.611714,4.1561
IBFS079012,50.277433,4.922145
BFS075010,50.284217,4.904253
BFS076003,50.253439,4.728853
BFS087013,50.252236,4.990372
BFS098016,50.203594,5.064278
BFS098017,50.201183,5.089947
BFS106005,50.218,4.777667
BFS106012,50.185931,4.952181
BFS130011,50.123464,4.871484
BFS130020,50.026669,5.049239
BFS202010,50.086978,4.556311
BFS202015,50.005103,4.505186
BFS202019,49.947931,4.469595
BFS238016,50.099694,4.302022
BFS238017,50.090803,4.280139
BFS259002,50.235022,4.602092
BFS262003,50.234422,4.576139
BFS263016,50.2082,4.241244
BFS263019,50.201814,4.164058
BFS270015,50.240744,4.263831
IBFS079009,50.268072,4.845589
FS400,50.162667,4.716833
FS401,50.189833,4.952667
FS402,50.276333,4.928334
FS403,50.2615,4.8005
FS404,50.245833,4.668
FS405,50.228167,4.519
FS406,50.138667,4.544167
FS420,50.363167,4.921334
FS500,50.150833,4.627833
FS501,50.1235,4.392167
FS502,50.209833,4.367667
FS503,50.225333,4.495167
FS504,50.241333,4.6295
FS505,50.259333,4.781833
FS506,50.169667,4.807
FS510,50.192,4.221333
FS520,50.296167,4.342833
BFS075006,50.267153,4.8038
BFS075001,50.247853,4.690875
BFS130008,50.155669,4.812072
BUB103027,50.806808,5.231989
BUB123028,50.658114,5.148897
BUB134036,50.491542,5.225233
IHH225012,50.508839,5.241208
ILG045011,50.753497,5.628742
ILGP045011,50.754933,5.626722
LGE045004,50.701945,5.546667
FLO173011,50.693975,5.169756
LGE225004,50.603333,5.390833
LGE225007,50.572947,5.338808
LGE225007,50.571486,5.340881
SPI302005,50.55435,5.520506
LGE045006,50.718675,5.572406
IHH225009,50.544103,5.296697
ILG045006,50.701992,5.546672
FI23R,50.714445,5.560833
LG001,50.585195,5.360945
LG002,50.636889,5.207722
LG003,50.679083,5.093278
LG004,50.604972,4.992278
LG005,50.462083,5.255306
LG006,50.772056,5.173306
LG008,50.819167,5.145722
LG009,50.696278,5.162667
LG010,50.541917,5.555139
LG011,50.691389,5.529861
LG012,50.745695,5.616417
LG013,50.778639,5.430639
LGE225003,50.613928,5.407508
MM RW23L,50.655556,5.473056
AB430,51.159436,14.339786
AB439,51.24695,14.805297
AB450,51.099,14.362197
AB458,51.143139,14.714892
AB459,51.166989,14.843006
BATIX,51.227997,14.703472
ABU217005,50.932422,12.442453
ABU037003,51.035672,12.576133
ABU037006,51.074089,12.62677
ABU217009,50.880609,12.376295
AC420,50.843325,12.156539
AC429,51.214642,12.639972
AC430,50.790653,12.258353
AC439,51.161542,12.742053
ABU019010,51.150083,12.616461
ABU037004,51.048867,12.591842
ABU217006,50.919472,12.4259
LASID,51.110217,12.674492
MOTAB,50.842217,12.324978
ABU217002,50.971259,12.492167
OM RW22,51.039761,12.580675
IHEW103003,53.864878,14.236181
IHEW283003,53.895778,14.053425
IHEW103005,53.853361,14.3038
IHEW283005,53.904881,13.999225
IHEW103011,53.831228,14.43925
FLD087021,53.767383,14.152858
HC103004,53.856267,14.286764
HC113010,53.804306,14.422842
HC122010,53.782428,14.402545
HC283008,53.911147,13.961811
HC283011,53.925634,13.875014
HC290012,53.949939,13.877475
HC298012,53.973828,13.899481
IHEW103006,53.853734,14.303811
HC283010,53.923014,13.89075
HC103009,53.834859,14.411911
IHEW103002,53.87377,14.182339
HC283003,53.886606,14.107875
CB255004,51.845056,11.343703
CB075002,51.867339,11.50092
BC001,51.845628,11.343781
BC002,51.842495,11.321289
BC003,51.891656,11.193872
BC004,51.798761,11.304033
BC005,51.695753,11.370942
BC006,51.912978,11.3161
BC010,51.865578,11.487892
BC011,51.937742,11.458683
BC012,51.896295,11.71257
BC013,51.814111,11.537375
ICOW075010,51.888589,11.655908
CB239011,51.769139,11.186086
ICOW075009,51.885009,11.629639
CB255009,51.825042,11.205289
BASUG,54.337356,12.864089
BH430,54.33895,12.51167
BH439,54.336631,12.977828
BH450,54.268564,12.511031
BH721,54.338981,12.501614
BH722,54.409964,12.493525
BH901,54.337025,12.91782
BH902,54.265717,12.915534
PEROM215007,54.36847,13.019081
PEROM215008,54.351225,12.996728
TEPDU359004,54.2784,12.976659
BM002,52.056564,11.90412
BM003,52.078228,11.864567
BM013,52.070567,11.471683
BM014,52.026386,11.467386
BM025,52.067069,11.307708
BM431,52.220283,11.873556
BM432,52.161628,11.882381
BM433,52.120008,11.884261
BM442,51.995147,11.889884
BM443,52.036767,11.888014
BM452,52.078389,11.886139
BM452177003,52.036767,11.888014
BM432353004,52.220283,11.873556
BM452357003,52.120008,11.884261
GIRDU,52.076489,11.778064
BN300,53.603631,13.379303
BN301,53.6295,13.431983
BN302,53.669406,13.422333
BN303,53.759203,13.265467
BN304,53.606197,13.519156
BN305,53.529245,13.403278
BN306,53.500814,13.269964
BN307,53.634642,13.440592
BN500,53.595414,12.979442
BN501,53.511811,12.982947
BN502,53.520992,13.318053
BN505,53.639417,12.897517
BN506,53.678408,12.974139
BN600,53.608128,13.630511
BN601,53.674639,13.636111
BN602,53.553178,13.633558
BN603,53.510883,13.034022
BN700,53.600775,13.232819
BN701,53.646128,13.166144
BN702,53.731742,13.191253
BN705,53.685639,13.035106
BN706,53.599636,13.176892
BN707,53.540189,13.133461
BN708,53.494589,13.200592
BN709,53.520325,13.372381
GEMGU,53.606186,13.518617
LAMLO,53.597845,13.091258
DRW066003,51.908536,14.612222
DRW246005,51.867778,14.441389
DRW246007,51.849167,14.363611
CDD246009,51.834289,14.301147
CD100,51.855203,14.38877
CD200,51.905606,14.599692
CD201,51.830303,14.623403
CD202,51.829075,14.516675
DRW246015,51.809561,14.198506
DRW066006,51.931125,14.707806
DRW066003,51.913056,14.632222
DRW067003,51.913331,14.632503
DRW246005,51.865528,14.431489
DRW246014,51.8156,14.223528
DRW066005,51.925189,14.682653
DRW246002,51.882286,14.501747
DB605130008,52.124042,13.373164
IBNE066003,52.396283,13.606417
SDD066004,52.396197,13.606692
IBNW246003,52.348489,13.40352
FWE283010,52.45465,13.8818
KLF312009,52.12515,13.391317
KLF312020,52.250606,13.185653
KLF315022,52.285439,13.138956
KLF315023,52.303995,13.139114
DB071,52.403192,13.749603
DB072,52.406303,13.888581
DB073,52.408161,13.974992
DB074,52.591564,13.960125
DB075,52.365086,13.793233
DB076,52.348808,13.763403
DB077,52.30685,13.521225
DB078,52.407733,13.954697
DB251,52.315142,13.249631
DB252,52.304545,13.200067
DB253,52.252381,12.768681
DB254,52.244783,13.288442
DB255,52.332472,13.727286
DB256,52.815272,14.016406
DB439,52.260011,13.739547
DB440,52.328472,13.696658
DB441,52.352333,13.7982
DB442,52.376106,13.89985
DB443,52.396642,13.988053
DB444,52.405217,14.081339
DB445,52.415028,14.189078
DB446,52.424739,14.296867
DB452,52.453883,13.851375
DB453,52.477639,13.953267
DB454,52.487564,14.061153
DB455,52.497392,14.169089
DB456,52.507122,14.277072
DB490,52.413389,13.678489
DB531,52.391861,13.212567
DB532,52.367428,13.1113
DB533,52.342908,13.010144
DB534,52.318303,12.909103
DB535,52.293611,12.808172
DB536,52.268831,12.707353
DB541,52.236844,13.31187
DB542,52.212494,13.210903
DB543,52.188058,13.110044
DB544,52.163539,13.009297
